Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Hospital Type,Hospital Ownership,Emergency Services
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,Acute Care Hospitals,Proprietary,Yes
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,Acute Care Hospitals,Proprietary,Yes
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
30120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,Acute Care Hospitals,Proprietary,Yes
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,Acute Care Hospitals,Proprietary,Yes
30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,Acute Care Hospitals,Proprietary,Yes
30130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,PINAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
30131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,Acute Care Hospitals,Voluntary non-profit - Private,No
30132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,Acute Care Hospitals,Proprietary,Yes
30134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,Acute Care Hospitals,Proprietary,No
30137,GREEN VALLEY HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,AZ,85614,PIMA,Acute Care Hospitals,Proprietary,Yes
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,Critical Access Hospitals,Government - Hospital District or Authority,Yes
31304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,Critical Access Hospitals,Government - Hospital District or Authority,Yes
31305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,Critical Access Hospitals,Tribal,No
31307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LAPAZ,Critical Access Hospitals,Government - Federal,Yes
31308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,AZ,85147,PINAL,Critical Access Hospitals,Government - Federal,Yes
31309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,86505,APACHE,Critical Access Hospitals,Voluntary non-profit - Private,No
31311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,Critical Access Hospitals,Proprietary,Yes
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
31317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LAPAZ,Critical Access Hospitals,Voluntary non-profit - Private,Yes
33302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,Childrens,Voluntary non-profit - Private,No
33303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE,MESA,AZ,85210,MARICOPA,Childrens,Proprietary,No
40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,Acute Care Hospitals,Voluntary non-profit - Other,Yes
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,Acute Care Hospitals,Government - Local,Yes
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,WASHINGTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,Acute Care Hospitals,Voluntary non-profit - Church,Yes
40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,Acute Care Hospitals,Government - Local,Yes
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,Acute Care Hospitals,Government - State,Yes
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,Acute Care Hospitals,Voluntary non-profit - Other,Yes
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,Acute Care Hospitals,Proprietary,Yes
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,Acute Care Hospitals,Proprietary,Yes
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,Acute Care Hospitals,Proprietary,Yes
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,Acute Care Hospitals,Voluntary non-profit - Church,Yes
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,Acute Care Hospitals,Proprietary,Yes
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,OUACHITA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40055,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,72902,SEBASTIAN,Acute Care Hospitals,Proprietary,Yes
40062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,72917,SEBASTIAN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,COLUMBIA,Acute Care Hospitals,Government - Local,Yes
40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,Acute Care Hospitals,Voluntary non-profit - Other,Yes
40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,JEFFERSON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,ARKANSAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,PULASKI,Acute Care Hospitals,Proprietary,Yes
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,HOT SPRING,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,Acute Care Hospitals,Proprietary,Yes
40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,SALINE,Acute Care Hospitals,Proprietary,Yes
40085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,AR,72342,PHILLIPS,Acute Care Hospitals,Proprietary,Yes
40088,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71730,UNION,Acute Care Hospitals,Proprietary,Yes
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205,PULASKI,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40118,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,INDEPENDENCE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40132,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,GARLAND,Acute Care Hospitals,Voluntary non-profit - Private,Yes
40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,Acute Care Hospitals,Proprietary,Yes
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,Acute Care Hospitals,Voluntary non-profit - Church,Yes
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,PULASKI,Acute Care Hospitals,Proprietary,Yes
40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,WASHINGTON,Acute Care Hospitals,Proprietary,Yes
40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,AR,71801,HEMPSTEAD,Acute Care Hospitals,Proprietary,Yes
40154,BAPTIST HEALTH MEDICAL CENTER-CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
41300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,LOGAN,Critical Access Hospitals,Voluntary non-profit - Church,Yes
41302,RIVER VALLEY MEDICAL CENTER,200 NORTH THIRD STREET,DARDANELLE,AR,72834,YELL,Critical Access Hospitals,Proprietary,Yes
41303,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,AR,72949,FRANKLIN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41304,"EUREKA SPRINGS HOSPITAL, LLC",24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL,Critical Access Hospitals,Proprietary,Yes
41305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,SCOTT,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41306,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,CALICO ROCK,AR,72519,IZARD,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,AR,71654,DESHA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,WALNUT RIDGE,AR,72476,LAWRENCE,Critical Access Hospitals,Government - Local,Yes
41310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,AR,72560,STONE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,VAN BUREN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,Critical Access Hospitals,Government - Local,Yes
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,DALLAS,Critical Access Hospitals,Government - Local,Yes
41318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41319,"DE QUEEN MEDICAL CENTER, INC",1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,SEVIER,Critical Access Hospitals,Proprietary,Yes
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,Critical Access Hospitals,Voluntary non-profit - Other,Yes
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON,Critical Access Hospitals,Voluntary non-profit - Other,Yes
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,Critical Access Hospitals,Voluntary non-profit - Church,Yes
41326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,AR,71639,DESHA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,CHICOT,Critical Access Hospitals,Voluntary non-profit - Private,Yes
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,Critical Access Hospitals,Voluntary non-profit - Church,Yes
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY,Critical Access Hospitals,Government - Local,Yes
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,BENTON,Critical Access Hospitals,Proprietary,Yes
43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",LITTLE ROCK,AR,72202,PULASKI,Childrens,Voluntary non-profit - Private,Yes
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Other,No
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,Acute Care Hospitals,Voluntary non-profit - Private,No
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,Acute Care Hospitals,Voluntary non-profit - Church,No
50018,PACIFIC ALLIANCE MEDICAL CENTER,531 W COLLEGE ST,LOS ANGELES,CA,90012,LOS ANGELES,Acute Care Hospitals,Proprietary,No
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,Acute Care Hospitals,Proprietary,Yes
50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,Acute Care Hospitals,Proprietary,Yes
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,Acute Care Hospitals,Proprietary,Yes
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,Acute Care Hospitals,Government - Local,Yes
50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,Acute Care Hospitals,Government - Local,Yes
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,Acute Care Hospitals,Proprietary,Yes
50067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,Acute Care Hospitals,Voluntary non-profit - Private,No
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,Acute Care Hospitals,Government - Hospital District or Authority,Yes
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,Acute Care Hospitals,Proprietary,Yes
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,Acute Care Hospitals,Voluntary non-profit - Church,Yes
50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,Acute Care Hospitals,Proprietary,No
50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,Acute Care Hospitals,Voluntary non-profit - Other,Yes
50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,Acute Care Hospitals,Voluntary non-profit - Church,No
