Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name
40118,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,INDEPENDENCE
40132,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,GARLAND
40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,PULASKI
40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,WASHINGTON
40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,AR,71801,HEMPSTEAD
40154,BAPTIST HEALTH MEDICAL CENTER-CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER
41300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,LOGAN
41302,RIVER VALLEY MEDICAL CENTER,200 NORTH THIRD STREET,DARDANELLE,AR,72834,YELL
41303,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,AR,72949,FRANKLIN
41304,"EUREKA SPRINGS HOSPITAL, LLC",24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL
41305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,SCOTT
41306,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,CALICO ROCK,AR,72519,IZARD
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS
41308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,AR,71654,DESHA
41309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,WALNUT RIDGE,AR,72476,LAWRENCE
41310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,AR,72560,STONE
41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,VAN BUREN
41314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,DALLAS
41318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN
41319,"DE QUEEN MEDICAL CENTER, INC",1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,SEVIER
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY
41324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY
41326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,AR,71639,DESHA
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,CHICOT
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,BENTON
43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",LITTLE ROCK,AR,72202,PULASKI
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA
50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT
50007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVE,SAN FRANCISCO,CA,94117,SAN FRANCISCO
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA
50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO
50018,PACIFIC ALLIANCE MEDICAL CENTER,531 W COLLEGE ST,LOS ANGELES,CA,90012,LOS ANGELES
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE
50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA
50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,SAN FRANCISCO
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,SAN FRANCISCO
50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES
50057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES
50067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO
50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO
50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES
50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO
50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE
50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES
50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES
50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN
50121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,CA,93230,KINGS
50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN
50124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91209,LOS ANGELES
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA
50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES
50127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO
50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,SAN DIEGO
50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO
50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,MARIN
50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES
50133,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,95901,YUBA
50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES
50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,SONOMA
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES
50140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES
50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA
50152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO
50153,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,95128,SANTA CLARA
50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES
50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,VENTURA
50167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN
50168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES
50174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA
50179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA
50189,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY
50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES
50192,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO
50194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO
50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES
50205,EAST VALLEY GLENDORA HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES
50211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,ALAMEDA
50222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,SAN DIEGO
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE
50225,ADVENTIST HEALTH FEATHER RIVER,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE
50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,ORANGE
50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,SAN FRANCISCO
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES
50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA,BURBANK,CA,91505,LOS ANGELES
50236,ADVENTIST HEALTH SIMI VALLEY,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,VENTURA
50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES
50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,LOS ANGELES
50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ
50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE
50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO
50248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,MONTEREY
50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,EL DORADO
50257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,KERN
50261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE
50262,RONALD REAGAN U C L A MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES
50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA
50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES
50279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO
50280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,CA,96001,SHASTA
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES
50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,ALAMEDA
50289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,SAN MATEO
50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,SONOMA
50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE
50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,KERN
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO
50298,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,CA,92311,SAN BERNARDINO
50301,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,CA,95482,MENDOCINO
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,CA,94705,ALAMEDA
50308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA
50309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER
50313,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BLVD,TRACY,CA,95376,SAN JOAQUIN
50315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN
50320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,ALAMEDA
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,SAN DIEGO
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,SAN BERNARDINO
50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE
50334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,MONTEREY
50335,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,CA,95370,TUOLUMNE
50336,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,95240,SAN JOAQUIN
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,IMPERIAL
50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92868,ORANGE
50350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES
50351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES
50352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO
50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES
50357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA
50360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN
50367,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,SOLANO
50373,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,90033,LOS ANGELES
50376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90502,LOS ANGELES
50378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,LOS ANGELES
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES
50390,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE
50393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA
50396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA
50397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO
50407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES
50414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO
50417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE
50423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE
50424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO
50426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE
50438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES
50441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA
50444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED
50454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO
50455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN
50457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO
50464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS
50468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES
50485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES
